1215802,389,490,1216269,394,491,15,8
1217502,174,533,1217670,173,538,10,7
1219235,171,592,1219336,190,613,10,6
1220669,427,536,1220870,446,551,16,7
1222336,296,858,1222370,440,555,13,0
1224169,-168,564,1224536,-178,566,2,6
1225869,-164,804,1226336,-129,778,2,1
1227702,73,816,1228136,71,826,8,1
1231569,553,634,1231770,548,645,19,5
1233302,505,768,1233502,505,784,18,2
1234968,554,580,1235202,569,622,19,6
1236635,555,525,1236936,574,563,19,7
1238302,215,723,1238536,195,738,11,3
1240002,265,857,1240302,258,863,12,0
1242102,76,439,1242469,94,430,8,9
1243902,-123,756,1244436,-102,735,3,2
1245868,125,869,1246203,132,864,9,0
1247635,221,462,1248002,229,467,11,8
1249634,166,779,1249935,174,776,10,2
1251468,352,868,1251802,341,874,14,0
